term,tfidf_sum,tfidf_avg_per_doc,doc_freq,idf,max_doc_tfidf
avana,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mid-,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
briefing--,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
doubling,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
land-use,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
e-waste,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
withdrawals,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
electronic-waste,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bucshon,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stark,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ai-literate,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
comprehend,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
fee-based,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
budd,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
phsa,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
all-hazards,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
burnout,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
commentaries,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
collusive,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
rebuttal,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
exonerations,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
accorded,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
executable,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
semiautomated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
merkley,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
warren,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
handles,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
less-structured,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
shortcoming,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nonuse,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
zero-sum,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-filing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
outsource,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
single-family,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
martte,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
battlefields,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
designators,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
surpluses,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
designator,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bibliography,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
del,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
andersen,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
oct,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
government-approved,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
self-driven,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
high-temperature,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
morelle,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
wittman,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sleeve,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
emulating,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
drake,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
weeknd,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
westfield,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
nostalgia,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
justin,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bieber,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
daddy,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
yankee,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bunny,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tik,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tok,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
youtube,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
replications,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
approximations,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ten-year,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
elevated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
deceives,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
duyne,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pfluger,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
duncan,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
issa,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
stefanik,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-election,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cornerstones,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
acidification,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eutrophication,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sea-level,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
accumulations,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sedimentation,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
karst,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sinkholes,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
subsidence,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
permissioned,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
permissionless,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bought,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
fairr,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
scienter,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
buck,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
bipartisanship,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
chavez-deremer,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
quashing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
interruptive,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
quiet,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
renderings,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
innately,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
spying,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
joins,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
restroom,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pray,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
workplace-surveillance-related,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
valadao,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tractors,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
threshers,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
dealers,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
shaheen,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
familiarizes,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cataloged,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
durbin,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
mann,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pride,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
undercutting,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
monetizing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
radicalizing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cedes,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
self-governance,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
segregable,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sba,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
writes,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
online-support,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
facilitator,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
reassert,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
forbore,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
installments,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
unconditional,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
conduce,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
admissibility,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
divisional,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
rehearing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sidps,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
intrastate,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
consummated,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
consummate,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
politic,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
complaining,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
whereupon,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
patrie,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
construing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cotton,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
britt,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
videoconferencing,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
crowd-sourced,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
encyclopedias,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
senders,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
uploading,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
eighth,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
ware,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
hous,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
gillibrand,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
capito,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-evasion,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
declassified,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
non-delegable,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
back-haul,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
aerials,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
post-quantum,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
consummation,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
conveyances,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sub-seasonal,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
schmitt,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
tomorrow,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
shifted,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
re-deploy,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
higher-skilled,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
higher-paid,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
cryptocurrencies,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
pla,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
sons,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
defense-relevant,7.2314652154886145,0.007117583873512416,1,7.2314652154886145,7.2314652154886145
